Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
200705,2.1298,3.6413,2.4622,3.1478,2.8276,3.4344,4.4152,4.1608,1.6777,4.1525,7.2778,5.0938,5.281,4.0315,3.4337,4.6275,3.2342,5.0064,4.7583,1.7157,2.7999,3.9123,4.2976,3.226,2.6335
200706,0.3085,-0.23,-0.8377,-0.6575,0.1585,-1.2221,-2.1233,-0.9183,-2.4362,-2.3579,-0.907,-0.2147,-0.3813,-1.7467,-2.8526,-0.7435,-1.8579,-2.5308,-3.6668,-1.7307,-1.7418,-0.2541,-2.0775,-2.7909,-2.2662
200707,-5.4278,-6.7523,-6.2432,-6.9522,-7.7904,-4.5019,-6.1731,-4.9145,-7.4951,-9.57,-3.3117,-3.3038,-4.7583,-6.3414,-6.771,-2.9949,-4.1134,-4.6569,-5.3198,-8.4731,-0.9323,-1.6837,-4.1916,-5.4801,-4.9629
200708,0.9081,0.8493,1.4274,1.1256,-3.1656,2.3658,2.6951,2.7743,3.1538,-0.7888,-0.2505,2.6618,0.507,-0.0287,-3.1567,1.1639,0.6333,-0.7804,-1.0766,-1.3815,1.8677,2.2915,1.7462,2.2448,-0.1481
200709,2.2077,2.7826,0.3381,0.8361,-1.1491,3.0425,0.9179,0.6104,0.8065,-0.281,3.3221,3.5371,1.9933,1.4254,1.3834,3.6604,3.1621,0.697,2.1077,0.2183,5.2736,3.5093,2.6996,2.3209,4.1631
200710,3.4507,1.4633,0.0127,0.3471,-1.1988,3.4732,4.1664,0.8878,1.8233,0.0963,4.3038,2.1578,3.7039,1.3495,3.2489,3.3132,2.0997,1.0663,2.1929,-3.2731,4.2983,1.8824,0.8574,0.233,-0.4792
200711,-9.8156,-8.6727,-7.7982,-7.8051,-8.93,-6.661,-7.2182,-5.9362,-6.7873,-8.6339,-5.4946,-7.096,-5.6206,-5.9771,-5.1166,-4.4742,-4.0235,-7.5974,-5.8055,-6.9587,-3.3037,-2.3992,-5.5183,-5.1213,-5.4743
200712,-0.953,0.9915,-1.739,-0.6237,-1.0575,1.2013,0.0171,0.184,0.4026,-0.753,-1.3251,-1.0874,-0.2572,-1.2773,-0.818,0.071,0.6664,-3.9012,-1.8797,-2.6997,-0.1543,-0.6257,-1.1908,-1.5545,0.9658
200801,-11.3026,-8.5052,-7.271,-4.7849,-4.7766,-9.4964,-7.1737,-7.5817,-3.3183,-3.5413,-5.8928,-6.2697,-6.1838,-3.1281,-6.1869,-6.7608,-8.0477,-2.9149,-4.8144,-2.8132,-8.1775,-5.2056,-4.3518,-3.0628,-4.2236
200802,-5.8005,-3.7991,-5.0606,-2.4731,-4.008,-4.8863,-1.3386,-1.7925,-3.4208,-3.7415,-3.0412,-1.2152,-2.569,-1.2705,-3.0866,-0.1945,-1.7512,-3.3875,-3.1278,-5.9237,-2.2939,-1.4431,-4.4405,-5.3725,-5.4485
200803,-3.7268,-1.494,1.9647,0.2078,-0.3662,-0.3725,0.9111,1.7532,2.1246,0.3967,-3.2052,1.0436,-1.986,-1.0439,-0.9626,-0.3274,-0.8803,-3.954,-2.7167,-0.7193,-0.0755,2.2109,-3.4362,-3.7492,0.9783
200804,3.5241,3.7674,1.0121,0.0278,0.7528,2.4738,3.9951,3.3517,2.6095,1.1209,6.7991,7.2847,8.3126,9.937,7.7425,6.5165,6.4339,5.7317,7.246,2.7401,4.4079,1.5505,7.1607,3.5367,6.1803
200805,5.7021,4.5896,2.4358,3.0414,1.8263,6.7747,3.5526,8.2285,4.9415,2.845,3.6838,3.826,7.1896,5.7093,4.9255,4.5821,4.8387,4.4598,4.3201,3.3647,2.761,0.0926,0.8352,-2.2208,2.1185
200806,-6.1761,-8.5642,-11.1655,-7.3563,-9.8372,-7.1854,-7.3346,-5.6898,-8.0422,-10.2541,-7.7403,-7.5657,-6.2675,-8.8358,-4.9186,-5.9112,-9.3567,-8.9359,-6.9635,-14.9878,-6.2155,-8.6058,-8.8791,-14.3226,-10.1417
200807,4.6816,4.7933,5.0317,7.053,3.2172,2.0387,2.3608,4.4253,5.1908,5.6228,0.5432,-1.1555,1.4203,0.0571,5.5542,-1.2804,-0.4849,-6.7449,-2.4853,-2.3278,-1.6898,-1.3611,-1.8858,3.2008,8.2034
200808,1.1934,3.1585,2.3351,3.5262,6.5728,4.5254,4.1597,4.0234,6.1744,11.1686,2.7065,3.768,4.6051,2.0015,6.0331,0.7929,1.9631,3.1341,4.1753,2.0794,1.0877,1.5952,1.8962,-2.1849,0.377
200809,-13.0162,-9.6675,-8.4795,-4.1533,-6.116,-9.3133,-8.158,-7.6163,-3.3666,-7.2629,-14.1053,-11.5335,-7.5175,-7.5143,-5.7799,-14.0889,-12.957,-13.2728,-10.4591,-9.1952,-9.4142,-8.8603,-6.9757,-7.1941,-4.1397
200810,-23.5945,-19.7197,-19.7991,-15.1645,-21.4459,-22.7658,-23.1164,-18.4271,-18.2549,-23.1765,-22.9431,-19.5121,-16.8988,-19.7922,-21.0702,-20.8403,-20.1651,-25.3272,-21.5963,-17.8007,-14.776,-14.604,-14.449,-27.1643,-15.4911
200811,-12.8095,-12.2318,-13.2669,-11.274,-15.8323,-11.4893,-10.6881,-11.0126,-9.0634,-17.071,-12.1871,-10.2612,-8.7079,-9.7524,-6.4998,-7.9492,-9.6615,-8.833,-8.2427,-16.6067,-5.7018,-4.5575,-7.5724,-14.64,-17.8536
200812,2.463,6.0246,6.3913,2.8184,4.0094,4.0543,4.3509,6.6659,6.7233,6.4407,7.6856,3.8296,1.7265,2.3672,9.9779,4.34,6.3111,2.7819,3.7407,1.9072,1.2619,1.4627,0.2667,-2.3965,4.1535
200901,-6.5308,-8.7543,-9.173,-15.1745,-15.151,-6.7862,-6.9615,-10.6144,-14.317,-17.8738,-5.9784,-8.6115,-8.6173,-7.2995,-18.2778,-4.6393,-6.2637,-6.4981,-8.8446,-17.2804,-3.6876,-9.1146,-10.7721,-20.5216,-12.5313
200902,-11.2687,-10.2153,-12.7533,-13.0291,-14.76,-10.1795,-8.414,-10.2436,-15.2162,-19.6072,-6.2867,-10.4185,-9.3612,-13.4728,-11.0409,-6.7105,-8.9338,-11.0316,-13.4037,-14.1288,-7.5078,-9.6457,-12.8099,-19.5571,-12.1186
200903,10.8869,11.5595,10.5814,7.651,10.4101,8.9296,9.9606,9.9913,7.0892,14.7423,9.1339,9.1205,10.6097,8.1438,13.3298,8.054,9.7398,8.6916,9.5828,10.7985,8.2179,8.0651,9.5643,13.4199,11.1079
200904,18.9673,15.4837,16.8095,16.8114,16.2353,15.9455,18.785,14.9391,13.7659,19.204,13.6475,18.9691,13.1438,16.9364,15.6764,11.6841,13.4147,15.5146,15.0181,18.3356,6.8119,6.682,12.3332,14.1846,20.4603
200905,6.0971,5.6456,5.0473,4.8145,3.3781,4.6384,3.0881,2.0202,0.6508,5.262,3.5021,1.2637,3.2432,1.6688,-1.806,3.8196,2.508,4.0901,9.5208,4.4444,5.0067,5.2003,5.7069,7.989,7.9935
200906,7.8458,5.2074,4.8798,2.2421,3.2831,6.1892,1.8175,0.914,-1.6142,0.3179,2.0318,1.0014,-1.7717,0.9325,-0.1773,2.095,0.8704,-0.9088,-1.2741,-0.5939,1.7743,-1.2148,-0.5436,-1.0285,-2.0288
200907,8.9645,6.5391,9.5728,9.0968,13.6264,5.8851,7.906,11.2178,11.9985,12.6068,7.0723,9.6073,10.629,11.6932,15.5735,8.1399,7.6377,9.0706,11.7269,11.1217,6.0071,9.0296,7.0377,9.4554,7.5324
200908,2.9887,1.5545,3.7284,3.055,10.5662,0.0156,2.0893,2.2454,3.5103,8.0753,1.0489,1.0128,3.6931,4.0892,11.6487,2.0524,4.3561,2.9002,6.3808,15.5294,1.1798,3.8502,3.2193,6.7687,14.5498
200909,4.6482,5.8879,4.7463,6.7187,8.7297,7.9266,6.6859,6.2507,6.3699,7.8268,6.7652,4.095,6.5912,7.518,7.389,6.613,5.7379,5.6689,5.8922,8.6276,3.454,3.509,2.647,5.5879,0.5318
200910,-10.6483,-7.5608,-6.7488,-7.5515,-9.1992,-7.5127,-5.7797,-6.288,-8.7224,-10.2968,-4.9902,-3.426,-5.5231,-5.8912,-9.0859,-4.6604,-2.6114,-4.4015,-6.8073,-6.2897,0.3493,-2.0154,-2.0163,-3.7192,-9.4306
200911,-0.3798,-0.6204,2.6946,1.4361,1.6993,2.6014,1.1884,1.8413,4.0098,5.2429,3.1586,3.2709,2.4119,6.0886,6.6742,4.7106,4.8166,4.2796,3.9836,4.0302,7.114,5.7268,3.5129,3.9993,5.8133
200912,6.1255,8.809,7.3547,7.7443,10.2555,9.4313,10.0987,8.7051,7.433,8.9741,6.9805,7.2361,6.999,7.7637,7.9007,6.3305,4.3583,7.7897,5.2961,6.2722,0.8661,2.2501,4.1178,1.6723,-3.3457
201001,-4.196,-5.4879,-4.2052,-3.3727,-1.4561,-3.1653,-2.7322,-1.1723,-3.3514,-3.7732,-3.6203,-3.4786,-4.3174,-3.3308,-2.8114,-3.7771,-3.7329,-5.6139,-1.5938,-2.1456,-4.2537,-3.5541,-0.4682,-5.095,-0.8924
201002,3.9935,4.5759,4.6158,5.0466,7.078,2.1758,2.9933,3.1104,6.105,5.2955,4.202,4.1095,4.4039,6.2546,9.1528,5.0574,7.0596,4.3737,3.7021,6.5806,2.5939,2.1288,3.7573,4.5523,5.6758
201003,6.7662,7.1253,8.2866,6.9305,9.7843,7.059,7.7364,7.8437,7.6424,11.3225,9.4258,6.7726,9.4252,7.4036,7.7812,8.2002,7.2981,7.6995,5.0823,12.2521,4.9789,6.0473,5.6192,6.7507,7.881
201004,6.5908,7.0632,5.7843,9.8589,11.9713,2.0976,5.5624,5.0588,6.7853,7.1819,2.8912,5.4736,2.4929,7.7501,4.7342,4.3234,3.7016,3.593,6.9561,5.4386,0.4371,2.6145,1.2442,-2.178,3.527
201005,-6.9942,-5.2907,-6.8341,-9.4491,-10.3962,-4.797,-6.0839,-7.2936,-9.5373,-9.6278,-6.4024,-6.1857,-6.7294,-9.5148,-9.3089,-5.2008,-7.7854,-9.0407,-7.1186,-7.941,-7.4181,-8.2974,-8.891,-7.6023,-9.4543
201006,-6.6247,-7.093,-6.8228,-7.0084,-11.665,-5.4603,-5.3685,-7.2112,-9.7736,-12.9078,-5.7676,-6.2043,-6.8683,-7.7,-11.6702,-4.5106,-6.4373,-7.2179,-8.169,-9.6738,-3.9155,-6.5225,-3.1197,-7.5798,-9.5075
201007,6.2152,5.2032,6.7187,6.3922,6.0544,6.8266,7.846,6.4089,7.4751,6.1297,6.3408,7.4681,5.5302,8.2551,7.6608,6.9647,6.5766,8.1455,8.4021,6.1544,7.2731,5.4666,7.6403,7.1267,5.5188
201008,-8.64,-8.7164,-8.4412,-9.7514,-9.2885,-5.9116,-8.2233,-7.3338,-7.3967,-8.496,-4.713,-6.0107,-7.7263,-6.5584,-6.9476,-4.933,-3.8228,-5.8226,-3.6853,-6.2617,-3.8147,-4.2159,-1.3835,-6.9153,-8.9538
201009,11.6387,11.6504,12.6212,12.3977,9.9832,15.2336,15.036,12.787,11.0539,11.3974,12.7494,14.0662,12.206,11.29,10.8047,12.5466,11.0111,10.875,7.656,10.0161,10.341,7.964,7.8792,7.584,7.2324
201010,6.5566,5.6327,5.581,5.1589,3.4651,3.6332,3.0675,4.9369,3.0036,2.4995,4.2571,3.3666,5.03,4.0033,3.3263,2.9961,4.7753,3.5002,2.5113,-0.1203,5.0176,3.9047,3.8266,1.9859,-0.1099
201011,1.6811,3.663,5.0527,4.6531,3.3702,3.3122,4.2861,3.552,3.2649,4.0168,3.948,5.9563,2.0983,4.2601,1.403,5.0974,3.2233,3.2794,1.1475,-0.1986,-0.8254,1.8188,-1.1525,0.4696,-3.2768
201012,10.2709,7.523,7.7822,8.6323,9.3596,7.985,7.2854,7.7527,8.1506,10.2315,6.5675,8.173,8.2689,7.2366,7.7165,5.0517,6.8855,8.0086,7.7964,9.6432,4.7379,5.6987,6.5442,9.5547,13.894
201101,-2.8652,-1.9343,-1.4999,-1.0841,-0.969,0.7602,-0.8387,2.5969,0.0121,1.7571,1.6387,1.8758,0.3547,3.3816,0.1265,1.7881,3.7958,0.9765,2.3395,0.7799,1.3817,3.5518,1.7967,3.7547,3.3241
201102,1.4004,5.007,4.5105,4.4189,6.3418,5.038,7.993,5.3912,5.4179,5.6464,5.5846,6.4243,4.5176,5.7952,4.1878,4.3654,3.8774,4.0914,4.6958,2.2185,2.1425,3.3024,4.7027,3.8757,4.3528
201103,3.6116,4.2556,1.5146,1.8223,1.6644,2.4521,2.6576,3.0662,1.7289,2.9461,4.8819,2.8156,3.3093,1.9613,1.7196,1.8231,3.0507,2.5398,1.7408,-0.1885,0.373,-0.9645,1.9325,-1.3774,-3.0355
201104,2.718,0.5225,0.8487,1.2558,0.4019,4.1974,2.0796,2.1267,2.2691,0.009,4.0369,3.6587,3.2151,3.2251,2.041,3.3203,1.6506,1.5909,3.2281,2.4882,3.6364,4.4048,3.3888,0.2594,1.1463
201105,-0.9724,-1.0897,-1.8987,-4.5707,-2.8312,-2.3181,-0.4978,-0.8758,-3.5328,-3.043,-1.0121,-1.3782,-1.8223,-3.887,-0.7406,0.28,-0.4487,-1.7609,-1.9066,0.1663,-0.1981,-2.0034,-0.9719,-2.7037,-3.5921
201106,-4.6376,-3.5111,-2.5507,-1.4819,-2.5656,-0.944,-2.0209,-1.8301,-0.0101,-1.7203,-0.9681,-2.0213,-1.5565,-0.8978,-3.9104,-1.38,-2.1943,-2.8274,-1.5874,-2.5081,-1.2129,-1.6641,-1.8611,-1.9585,-2.5926
201107,-5.0431,-3.2022,-3.1428,-1.2324,-1.3056,-3.5366,-3.6593,-4.8789,-3.7541,-4.8665,-4.9655,-3.9917,-3.1947,-5.1153,-3.647,-4.5547,-3.2534,-3.7167,-1.8297,-3.9788,0.1959,-1.8213,-1.5433,-4.103,-5.0688
201108,-11.9926,-12.1245,-9.277,-10.3048,-9.7854,-9.7853,-8.3913,-10.0405,-8.2107,-10.9261,-7.7511,-8.2821,-7.8324,-8.8571,-8.9425,-8.1473,-7.7778,-8.9477,-7.4056,-6.6511,-3.8538,-4.5264,-7.1474,-2.9445,-11.833
201109,-11.5194,-12.5523,-11.3091,-10.7089,-10.2861,-10.1644,-11.4417,-11.845,-10.6203,-10.9256,-10.4583,-11.0126,-13.4467,-10.9023,-11.0762,-9.0906,-11.5726,-12.1515,-8.0173,-9.2748,-6.3701,-4.5454,-7.2982,-5.389,-14.1311
201110,12.4814,15.2291,14.6514,14.7517,10.0881,17.8446,14.948,16.0623,15.5202,14.8321,14.0523,16.5763,16.7573,15.723,13.0264,15.2266,15.8985,15.3297,10.9757,12.0407,9.3825,10.1673,12.5703,8.587,15.1363
201111,-2.2835,-1.2923,-2.738,-1.5924,-0.1083,-0.1548,-2.1849,0.2194,1.9222,0.3555,-1.5911,1.3475,-0.0725,0.8175,0.4158,-0.7411,-0.2824,1.4214,1.088,-1.4554,-0.5214,1.013,0.7701,1.047,-6.567
201112,-0.72,2.3451,0.814,1.9092,1.2547,-0.958,0.8298,0.9768,0.9293,1.0346,-2.5028,-0.0901,0.4684,0.6354,2.3177,-2.524,0.0613,0.0234,3.9606,-0.1611,-0.5935,1.2812,2.9458,2.7236,0.9304
201201,12.3705,8.1254,7.6659,7.2824,7.6586,8.1997,5.7432,7.6453,5.7928,4.9987,8.6846,4.9374,6.948,6.0484,3.3216,10.1771,6.0757,4.48,2.4402,4.1612,7.1029,2.2643,2.5639,1.3911,10.0236
201202,1.0531,1.1706,1.3948,0.5995,2.825,4.2712,4.0324,1.0341,2.8369,4.4109,4.3239,3.5462,3.1679,4.6067,4.1043,4.6139,5.2002,3.9787,3.8407,5.9949,5.2542,3.0068,3.7105,4.9053,6.691
201203,2.219,3.6785,3.3784,3.2184,4.9196,1.7319,1.9964,2.4569,3.7618,2.9959,1.4312,1.7166,1.3346,2.5358,-1.0246,4.3546,0.2922,-0.302,1.8023,1.7481,4.0132,2.4243,0.8406,3.3278,7.797
201204,-3.9315,-1.9257,-2.1664,-1.3233,-0.3983,-0.1798,-1.5394,-2.578,-2.3476,-1.9293,-2.4849,-0.3727,-1.6313,-0.4645,-0.8149,-0.559,0.3121,-0.7746,1.2725,-3.075,-0.0742,-0.7725,-0.7528,-0.2236,-4.2178
201205,-8.3846,-6.2737,-7.0687,-7.9899,-4.974,-5.6752,-5.8934,-7.7559,-5.2675,-7.3217,-7.0009,-6.005,-7.9482,-5.7593,-7.3328,-7.1575,-8.787,-9.2954,-6.1094,-5.4882,-6.388,-4.75,-5.3432,-2.4045,-12.8931
201206,7.3027,7.2355,6.1497,5.4019,5.4736,6.5323,5.4479,3.6415,3.0487,5.215,5.1535,2.9861,2.1601,2.9352,4.0811,0.4066,1.431,4.1193,2.6192,3.2668,2.7675,4.4816,5.4705,5.06,5.6172
201207,-2.6446,1.6452,-3.199,-1.5915,-2.3079,-4.3539,-0.519,-0.8593,-1.1002,-0.4726,-2.6171,-0.1298,0.0603,0.7784,-4.4053,-2.7291,0.1429,0.1078,0.0699,-0.9527,1.1926,2.6454,1.8072,0.8923,-1.5387
201208,2.6251,0.3026,4.0148,2.6994,3.3704,1.5198,2.9705,2.8427,3.0285,3.9984,5.3808,3.0265,4.4557,3.839,4.13,3.9485,4.077,2.5835,3.6898,6.4684,2.306,2.1924,1.3747,0.5456,6.6192
201209,4.9025,5.2972,4.4821,4.648,4.5842,5.2687,3.5126,3.418,3.9838,3.612,2.7948,1.535,1.7591,2.9119,3.727,2.1803,1.9371,2.5122,2.4437,3.3454,1.7584,2.4102,3.5991,3.2534,5.5526
201210,-5.3454,-5.1807,-3.5962,-3.2626,-1.426,-5.942,-2.5092,-1.3262,-1.8762,-1.0085,-4.2426,0.1672,-0.3154,0.5624,0.5656,-0.9846,0.305,-0.4767,0.4634,1.3968,-3.6468,-1.128,-2.5446,-0.3905,3.4306
201211,-0.4614,1.7259,0.3957,-0.1273,1.0494,-0.3766,-0.471,1.3487,0.3463,2.4072,2.6297,3.5334,2.2223,1.9992,0.4413,3.2595,2.5598,0.3902,0.336,0.5785,1.5345,0.1252,-0.441,-0.3468,-1.5209
201212,0.315,3.3812,4.2429,4.5631,4.3458,3.8448,3.506,3.0299,3.9228,4.7202,2.1586,3.7724,2.3989,2.4677,4.3977,2.2291,2.4212,2.5924,3.9987,3.1186,-0.9168,-0.1847,1.48,2.3228,7.3622
201301,6.5986,4.8529,5.6277,5.4726,5.6817,8.0198,5.3601,7.2961,6.9979,4.9306,5.2237,6.4655,6.2357,7.0402,7.8165,7.0345,6.6193,7.6244,8.475,9.0402,3.7133,5.4913,5.5171,6.6884,7.4252
201302,-1.2996,0.2225,-0.2948,1.6047,1.5357,1.0847,1.0357,1.0531,2.0998,0.8968,0.515,1.2328,0.7953,2.4633,0.896,0.7209,1.3065,1.1864,0.9773,2.966,1.135,1.2729,2.0358,2.3923,0.4686
201303,7.6947,6.6691,4.7926,4.1564,4.5315,5.2011,4.6898,3.7309,4.5227,4.547,3.8996,4.6148,5.2289,3.6803,5.5495,4.2974,4.2524,4.7594,5.3697,6.1226,3.8199,3.3412,3.7961,4.8782,3.2693
201304,0.0165,-0.5864,-0.9365,-0.8204,0.8284,-1.2114,-1.903,-1.2248,-1.727,1.6229,-1.7984,0.7397,-1.024,-0.6467,-1.7661,0.7963,1.0757,0.1552,1.8034,1.0776,2.2231,1.4223,1.923,1.6295,2.7914
201305,7.8045,4.531,3.4382,6.3447,4.2229,5.2665,4.3992,5.8867,4.8797,7.4327,2.9528,5.6504,3.9309,5.325,4.179,3.9125,3.0668,1.0069,3.5673,4.5444,1.5169,2.0785,1.2054,3.1481,9.3085
201306,-0.7915,-0.4726,1.5952,1.2193,0.2387,1.8302,0.2539,-0.2305,-0.8469,-1.2622,-0.3603,-1.249,-1.1473,-0.596,-0.6786,-1.9539,-2.622,-1.1602,-1.4317,-1.3153,-2.4586,-0.2335,-0.0116,-0.2356,-2.9809
201307,7.0384,10.3198,7.1043,9.0404,7.3158,7.1269,6.3199,6.574,7.0492,8.0519,8.6317,7.0177,6.2131,7.8315,9.174,8.0727,4.4438,6.3119,7.705,5.5348,6.0846,4.1843,4.535,4.6891,7.282
201308,-2.2361,-2.7047,-2.7025,-3.5603,-3.2395,-0.675,-0.6621,-3.1174,-3.9154,-3.4714,-1.7791,-2.1644,-3.918,-4.7662,-3.8413,-1.663,-1.6336,-3.3457,-3.2944,-3.0747,-1.5033,-2.5058,-3.649,-3.652,-4.5277
201309,7.3549,7.4109,7.1689,6.7786,6.0311,7.0681,6.0207,7.475,6.147,5.3689,5.9016,5.9026,5.4742,5.2163,4.3529,5.539,5.7204,4.9233,5.4972,4.3909,4.297,2.5661,2.5365,2.5403,2.2632
201310,-0.8326,0.7469,2.3918,3.892,2.7951,0.6531,1.584,0.981,4.3568,4.6026,3.4204,3.6274,3.4447,4.1402,5.7623,2.2008,3.621,2.6721,4.5178,6.1508,4.7486,4.5248,5.3875,3.4527,3.6374
201311,7.7494,5.1764,5.9034,7.1514,4.7889,5.9238,3.6781,3.4117,2.9785,5.2197,2.8742,3.3396,3.6117,2.4844,3.7891,1.9734,2.0178,0.6488,-0.2734,2.8481,3.2317,3.577,1.4574,1.8471,6.5135
201312,1.8079,3.7078,2.4934,1.1851,1.448,2.6981,0.4348,3.7153,1.8896,0.87,1.7271,3.7019,2.6377,3.6176,2.1449,3.1066,3.7577,2.5584,4.0537,2.4933,2.5818,2.4737,3.6233,2.267,1.9794
201401,3.5284,-2.9327,-2.3884,-3.901,-2.9591,0.1854,-2.1095,-5.2024,-4.1703,-6.3084,0.0443,-3.7197,-4.5508,-2.8419,-2.0769,-2.6707,-3.113,-0.9274,-2.5408,-6.0512,-4.1294,-2.5493,-3.265,-4.2879,-4.3936
201402,4.8124,3.5475,4.0061,5.5524,4.5778,4.4804,3.4905,6.2771,5.0092,4.1809,6.7655,4.6141,3.9382,6.8077,4.2176,5.8514,6.0597,4.8268,5.0449,5.8214,5.1094,5.014,2.929,4.2044,2.4789
201403,-4.4771,0.8253,0.4145,1.059,1.1952,-4.0229,0.0883,1.6892,1.2153,2.2702,-4.5794,-0.1797,1.1394,1.5288,2.0733,-2.446,0.3161,0.2131,1.6405,4.9772,-1.4596,0.5769,2.423,3.8281,3.5877
201404,-8.6915,-6.7852,-5.2827,-3.3033,-4.3923,-6.7057,-3.1342,-2.9879,-2.0822,-2.0262,-5.4944,-1.768,-1.1565,-1.5215,-3.4199,-3.0254,-0.9216,0.233,0.2389,-0.842,1.584,0.0024,1.5773,1.9398,-2.2843
201405,-2.3847,-1.754,-0.5867,-0.7256,-0.1326,-0.206,-0.1461,1.4204,-0.497,0.093,1.1467,0.6133,2.3793,0.4273,1.3537,2.7493,1.9406,3.0016,1.2712,1.6167,3.0928,1.533,2.2533,1.697,1.3415
201406,5.5975,10.9827,3.7208,4.1285,3.9729,7.7493,6.4696,5.7588,5.0854,5.6915,6.091,5.0305,3.7711,5.1182,5.0944,4.6198,3.4528,3.9522,3.7386,3.7163,1.1278,1.212,2.6413,3.286,3.4036
201407,-8.9902,-8.012,-6.1647,-4.6243,-4.8835,-5.5224,-6.3526,-5.3567,-6.431,-5.9457,-5.7161,-5.6781,-6.0487,-6.3584,-3.7618,-2.1884,-4.2476,-3.4544,-3.5372,-3.8099,-1.7082,-0.8038,-0.3354,-2.6927,-1.3682
201408,2.8336,4.6208,2.8612,4.8065,3.2453,5.7677,5.1251,3.8743,4.696,5.3239,6.0833,4.0965,4.8985,5.4484,4.1052,6.0712,4.9372,4.964,4.0582,4.5408,4.991,4.4149,2.2528,2.4173,5.1399
201409,-7.0895,-4.6863,-7.1194,-5.6036,-5.7012,-4.719,-4.5885,-5.102,-5.3343,-8.1599,-2.8518,-6.3654,-4.2388,-6.5586,-7.095,-3.0887,-3.5322,-4.3415,-4.2922,-4.7991,-0.5691,-0.7624,-1.5975,-4.0134,-0.1807
201410,5.7129,6.9171,6.2623,7.0614,4.5695,8.5206,6.0603,6.4476,5.7828,4.1272,6.0431,5.6885,4.0503,4.1211,4.0197,3.9494,0.5623,3.2052,3.677,-0.5112,2.2731,2.6454,2.0141,0.0244,1.4951
201411,0.2148,0.3838,-1.4673,-1.339,-2.5914,1.7438,-0.8084,-0.4996,-0.6861,-0.8026,2.6046,2.2962,-0.0402,0.0991,-0.0869,3.5142,2.933,2.8936,1.372,-1.9606,3.5882,3.5374,3.4104,-0.2653,0.9892
201412,5.6057,7.5684,5.4274,4.5316,3.7477,1.1681,3.437,2.7868,2.7675,2.773,1.6893,0.8253,0.4478,1.6912,0.4623,0.4683,0.4111,0.5351,0.5562,0.7273,-1.226,-1.4509,-0.206,1.0797,2.3966
201501,-3.6325,-6.2276,-4.9196,-4.8392,-4.9944,-1.4016,-4.4279,-4.2388,-4.6206,-6.9987,-0.7431,-1.4025,-3.7714,-4.9893,-5.0369,-1.4347,-1.9406,-1.3281,-1.6168,-3.7222,-0.7401,-2.7711,-4.1621,-4.0735,-7.7373
201502,4.2785,6.6987,6.365,5.3082,5.366,6.9406,9.0996,6.2288,5.6426,4.9286,7.7209,8.1508,9.1418,6.2371,5.7602,7.7824,7.1338,7.0809,5.898,7.6508,6.2012,5.8245,6.7713,3.8105,5.8179
201503,-0.8946,2.9088,2.1308,1.725,1.0786,2.9092,2.242,0.4819,2.9678,1.2963,0.7976,0.8334,2.2368,1.0447,0.7024,0.9709,0.8989,1.0138,-1.2384,-0.5256,-1.1641,-2.1596,-2.3015,-1.6785,-1.5704
201504,-3.8439,-2.4977,-2.9589,-2.294,-0.4529,-4.0205,-2.4375,-2.5845,-0.1092,-0.5935,-3.126,-1.0755,-1.512,-0.8204,-0.6923,-1.3956,-0.1227,-1.1262,-1.1364,0.5503,0.0448,1.2099,1.4588,2.9426,1.8797
201505,3.2624,5.4243,0.7667,0.4383,0.0773,2.7889,5.187,2.9142,0.9951,0.0419,4.3859,2.0567,3.8884,1.9807,0.7013,1.7873,1.7883,2.4486,1.443,-0.1522,1.8369,0.4912,1.2013,0.5176,1.7018
201506,4.104,2.3023,2.3828,2.2846,1.9855,0.8776,1.549,-0.3655,0.1512,0.7628,1.4193,0.1873,-0.5264,-1.9218,-0.0449,-1.439,-0.197,-2.1152,-2.5247,0.1172,-0.5271,-3.4015,-1.7031,-3.378,-0.5646
201507,-5.2516,-1.2912,-4.7603,-5.4902,-6.4081,-0.205,-1.2908,-0.9675,-3.7913,-5.2954,2.2658,-0.4754,-3.0783,-3.724,-6.4864,2.1799,0.3457,-0.5505,1.2155,-1.7656,3.0966,3.2206,0.5913,-0.0104,0.6316
201508,-7.7021,-6.9734,-4.4946,-3.4551,-1.1964,-10.2071,-5.6121,-3.1653,-5.1984,-4.6746,-7.871,-5.3565,-3.7966,-4.4238,-2.785,-8.2217,-4.8515,-4.7761,-3.5068,-5.7475,-5.7383,-6.7348,-5.7263,-5.2929,-7.6823
201509,-8.0842,-9.3698,-5.8642,-3.9982,-6.2353,-9.5817,-4.9805,-5.514,-2.5742,-5.5089,-6.084,-4.1331,-5.1731,-5.3754,-5.4752,-5.6504,-3.8,-4.5158,-2.7949,-4.7504,-1.6685,-2.9474,-1.4188,-1.8957,-5.6873
